385.3,185.4,193.7,296.1,403.9,177.6,312.1,155.7,436
275.5,184.3,181.2,355,200.2,168.6,354.8,165.7,218.3
1548.9,597.4,439.7,1384.3,730,515.1,1902.9,229.7,345.1
120.1,125.1,48.6,149,362.6,119.4,144.9,105.9,148.6
499,550,634.4,280.7,904.9,537.2,621.4,248,623.7
78.3,90.3,58.7,115.3,140.3,103.9,123.7,100.8,121.4
132.3,147.8,157.4,92.1,108.1,162.1,82.2,114.8,113.8
3958.5,4231.9,6509.6,2985.8,3645.2,5162.6,2409,5647.4,5532.1
1012.5,1231.2,1717.8,1298.4,3236.6,1034.4,1165.4,944.3,1456
335.3,311.1,382.6,388,332.4,402.6,281.1,343.4,358
251.3,524.6,630.2,413.6,873.6,333,257.2,343.3,582.1
536.3,582.4,1156.3,161.9,537.5,1316.2,221.6,601.5,920.5
234.5,162.5,177.9,187.6,127.1,227,384.5,38.3,195.9
540.5,600.6,294.9,390.4,727.1,732.5,601.3,714.3,447.7
1488,1430.1,1585.6,1245.1,1424.7,1935.7,1282,1387.7,1214.1
555.2,255.3,847.2,355.4,532.3,552.1,433.9,398,481.9
233.7,332.2,264.8,235,325.5,539.4,336.8,417.6,678.8
162.9,97.8,93.4,105.6,128.3,130.8,150,112.6,252.6
714.1,834.2,903.3,662.4,1227.8,859.7,576.7,705.5,951.3
160.2,140.5,61.5,68.9,218.2,46,100.6,235.1,49.4
164.2,128.5,130.1,171.4,232.9,163.9,171.9,137.8,154.8
124.3,186.2,162.5,175.8,447.8,199.2,140.4,139.1,197.6
287.4,233.3,220.3,346.6,299.4,315.3,465,176.6,174.2
171.4,122.4,21.4,155.9,190.9,15.2,300.3,110.6,30
210.9,374.1,365.8,299.2,821.3,317.4,371.5,268.9,322.7
82.6,172.2,287.6,146.9,364.9,103.3,232.8,151.9,89.3
76.6,72.6,69.7,96.2,118,114.6,94.7,80.4,97.7
794.2,1266,1075.9,900,1552.6,810.2,842.4,689.6,1009.1
81,71.3,55,145,95.7,111.3,68.6,76.7,93.4
447.2,547.1,442.6,577.4,568.7,652.9,548.9,479.5,258.4
128.8,109.8,148.4,200.7,142.1,246.5,101.5,151.2,202.4
237.4,158.7,383.6,254.2,184.9,230.8,243.1,84.7,131.1
5536.1,5326.2,5838.6,3455.5,1318.2,2921.8,7798,2983,2913.2
595.1,822.9,904,942.5,487.8,1213.5,1282,534.4,444.1
89.3,140,43.3,125.4,69,120.4,118.8,30.8,51.2
1317.6,1403.2,871.6,495.7,1835.4,1176.4,1110.5,742.1,1184.7
557,610.3,613.3,549.1,837.8,594.6,352,514.8,576
1189.1,729.5,2406.5,1318.2,1231.1,1599.3,923.6,658.6,2294.2
306.2,440.5,241.4,224.7,421.1,132.5,238.6,398.9,140.4
1132.5,1188.9,288.3,1216.1,1168.1,1386.5,1013.9,1628.3,1392
293.3,613.9,184.1,932.8,624.5,761.7,1171.3,416.1,513.3
155.9,434.3,203.2,321.6,264.4,415.2,634,59.1,118.5
236.3,63.8,216.2,237.9,252.6,607.1,807,322.5,176.2
142.2,89.7,138.2,104.5,120.4,107.2,110,14.1,111.3
3259,1562.9,1997.2,2726.3,2103.5,1375.2,3485.7,1032.1,1581.6
864.3,448.4,981,498,682.2,329.3,354.8,629.8,760.9
145,184.2,127.6,201.5,164.2,17.6,205.2,134.3,123.9
153.6,213,191.8,238.5,169,66.8,276.5,131.4,191.2
116.1,182.9,184.1,187.3,183.1,184.1,141.8,64.8,147.2
93.4,110.9,86.2,67.1,104.6,9.7,64.4,74.1,76.3
96.4,100.3,42.6,120.1,70.8,125.9,88.4,60.1,116.2
1077.7,1252.3,1347.7,1107.9,2675.3,836,960.1,1268,1188.4
182,150.4,164.9,158,141.8,133.7,142.6,158.1,138.1
140.8,93,96.2,122.2,14.3,54.8,89.1,74.1,160.9
642.9,591.7,667.5,470.2,744,291.2,302.1,985.5,832.5
433.4,326,387.8,364.2,327.7,129.1,157.4,137.8,495.4
141.6,109.7,167.7,133,131.6,132.7,66.9,176,156
632.5,564,934.3,839.5,680,808.2,559,760.1,600.5
246.6,274.7,275,283.4,795.5,273.5,275.2,254.7,343.2
546.2,186.3,428.1,355,323.8,606.4,461.5,619.5,675.8
1087.1,516.7,526.5,1277,693.1,476.9,1570.3,528.6,627
305.9,205.4,405.1,62.6,193.6,20.3,11.6,789.8,360
672.4,166.8,336.4,316.5,578.5,554.8,38.2,517.9,213.6
104.2,107.9,115.2,119,123.5,15.4,80.3,158.2,147
230.8,182.4,202.3,228,275.1,169.5,163.7,429.7,207.8
592.5,274.7,256.8,848.2,252,277.1,855.1,302.5,310.2
8245.7,3645.5,3297.2,8079.3,4427.6,4332.3,10307.5,3673.6,3937.1
469.4,368.6,858.3,454.3,389.6,553.9,240.3,443.7,383.7
1004.7,994.6,1499.3,866.9,870.2,1265.7,652.2,806.4,950.3
1502.6,970,860.9,1547.6,1211.3,2075.7,2216.1,2527.2,1343.6
1453.2,1811.3,3028.5,961.9,1032.7,1374.5,310.5,740.8,1399.3
2195.7,2189,2706.9,1826.2,2015,3277.8,1617.7,2615.9,2255.3
329.8,307,318,346.2,351,355.3,430.9,242.2,306.5
1187.7,1314.1,1642,1179.6,1176.1,1151.5,822.6,1385.7,1361.6
1438.2,1824.8,2070.5,1410.5,1619.1,1551.1,1132.7,1910.7,1740.4
3101.4,2267.5,2806.7,2944.4,2251.4,2043.5,3456.4,2372.5,2460.9
89.6,69.9,58.4,111.1,134.4,53.1,40.6,60,72.1
681.2,327.4,413.8,828.1,407.6,394.6,859.7,329.5,371.3
203.1,221.9,276.5,261.5,771.1,326.6,263.4,214.4,322.4
286.2,679.9,735.4,574.4,956.3,616.8,599.7,382.6,530.3
1105.1,777.7,520.4,1273.5,1095.2,425.1,1563.3,522.9,440.3
1910.4,860.5,696.9,1854,1099,650.8,2722.1,627.1,803.6
56.6,93.8,89.6,34.1,795.6,176.6,52.5,47.5,59.8
199.8,384.9,319.3,209.7,344,168.1,188,283.8,319.6
326.5,158.3,291.1,247.5,224.7,134.8,122.6,291.5,291.7
128.5,120.7,552.3,891.5,139.4,176.8,210.4,132.4,165.2
146.2,167.8,259,147.5,199.2,221.5,131.8,162.9,169.4
340.9,401.6,259.5,401.7,358.7,414.9,383.8,291.4,245.6
204.3,160.7,130.5,250.6,238.8,276.8,368.1,117.8,125.5
1050,800.6,1073.1,1363,865.6,654.2,1136,698.1,847.1
1293.1,1244.7,1661.6,1151.1,1062.9,1608.2,1036.2,1386.9,1505.5
157.5,195.9,401.9,247.1,263.2,269.9,296.2,227.1,237.7
304.8,328,123.2,335.2,564.4,385.4,396.5,293.2,260.9
194.6,129.6,184.1,93.1,219.3,55.8,128.7,97.7,149
349.1,370.7,516.1,420.1,405.1,280.3,314.8,420.8,485.6
1478.3,754.3,607.8,1473.7,611.1,429,1493.7,623.5,724.1
226.1,135.6,146.4,350.2,238.7,63.6,162.8,183.2,193.4
1104.6,603.7,337.6,1468.3,678.4,546.8,1738.2,419.2,372.4
79.8,138.4,192.3,87.5,130,63.4,13.5,51.7,134.6
92.8,160.4,110.4,224.6,175.3,363,109,189.8,275.2
3394.5,1758.5,1918.7,4343.5,2873.6,2656.6,4414.6,1899.4,2044.2
1567.5,1785,1921.6,1424.8,2465.1,1495.3,1406.9,1389.9,1617.5
484.5,391.1,256,534.6,524.6,360.9,641.1,334.1,362.9
174.2,188.3,158.4,228.5,235.2,168.1,101.4,239.3,273.2
348.7,404.8,195.4,383,299.7,294.6,285.3,379,398.6
199.6,318.8,290.3,328.1,478.6,243.8,229.3,221.5,281.2
174.3,131.5,127,242.7,127.7,181.1,178.1,161.8,263.7
79.3,165.2,47.6,538.9,259.1,201.1,514.8,86.7,187.2
3191.4,2791.7,2373.7,3303.8,3251.9,4287.4,3394.9,3133.5,3450.2
1646.4,652.1,1109.1,1027.4,530.5,1742.8,799.4,768.5,1360.2
515,746.9,365.5,389.9,729.4,1108.1,776.5,263.2,516
111.3,173.2,319.4,305.7,184.8,339.6,322.9,201.4,176.8
696.6,376.1,339.4,144.5,772.4,801.9,1452.8,298.2,1304.9
2791,1682.9,766.3,3743.2,2491.6,1748.4,3737.3,2132.9,1882.4
1205.8,549.6,1560.1,1196.9,1574.1,847.7,1158.7,1307.6,1936.3
846.7,1108.5,425.4,889.2,1049,695.7,458.4,1041.4,992.4
4483.2,1990,861,4022.6,2195.1,1293.1,3945.7,2036.8,2224.1
1518.3,1720,1853,1328.5,2708.4,744.3,313.1,488.7,2205.6
181.3,600.6,128.1,500.9,595.6,656.3,407.8,798.2,754
165.3,32.2,50.7,149.3,106.9,58,61.4,173,196.9
3162.8,1843,2590.5,2384.5,3491.9,1699.7,2195.7,2081.3,2549.2
2162.5,1877,3369.8,1122.4,1904.5,1188.2,1424,2026.6,2510.7
642.3,247.3,553.2,512.2,356.4,255.6,520.3,548.1,543.6
1183.7,1050.5,1917.7,852.4,1307.2,836.8,517.5,1953,2434.4
826.8,342.9,860.9,543.3,481.9,346.9,335,642.6,835.8
637,710.8,1694.1,727.3,938.1,507.6,223.4,739.2,1641.3
704.4,349.3,642.9,665.1,842.6,275,544.3,544.9,598.8
473.1,184.2,216.3,549.3,465.6,148.7,439.4,286.5,269
183.3,156.5,209.1,180.1,198.1,123.6,24.1,205.9,236.4
155.7,77.7,273.8,89.3,87,112.1,29.7,230.9,228.9
1906.2,586.8,894.2,1745.5,837.6,418.1,1805.9,792,912.8
132.3,57.4,187.6,124.6,69.4,88.4,77.2,141,139.3
119.2,70.3,210.6,110.4,114.9,128.7,79.9,160,206.5
152.8,155.2,105.9,322.6,123.2,189.6,489.6,116,144.6
256.8,123.3,213.5,137.4,117.8,69.5,139.9,183.5,234.8
232.9,167,403.6,189.9,191.8,263.8,59.3,377.1,394
135.4,65.2,86.6,128,125.7,70.2,97.6,143,112.4
296.1,142.1,133.9,260.9,166.4,183.4,202.8,149.7,167.8
532.7,245.9,451.8,460.5,403.6,227.6,529.5,362.2,455.4
349.2,173.4,231,279.6,186.1,123.8,247.6,488.4,386.5
399.1,149.9,131.1,351.2,263.6,234.7,272,189.5,140.8
2614.2,1255.5,2371.1,1970.2,1680.2,1777.7,1496.7,2117.8,2527.6
2028.9,747.1,2634.1,1298.6,849.2,717.5,1159.7,1526.7,1703.6
5190.5,2451.1,3557.2,4319.8,3767.7,4418.9,4296.3,2827.2,3942.6
2485.8,805.2,1244.1,2283.5,1324,681.8,2223.3,1119,1358.8
151.6,125.3,171.1,215.4,166.8,90.9,137.2,203.2,248.6
220,282.3,418.2,485,284.2,60.7,174.8,195.5,238.8
146.2,156.1,124.7,119.6,511.7,98.3,87.2,178.7,141.3
953.2,225.2,471.4,1180.4,1673.1,195.2,700.7,459.2,788.9
65.7,25.3,49.4,52.9,48.4,82,34.6,55.1,59.7
141.4,40.2,90.6,88,73.8,65.6,66.3,64,81.4
252.7,90.7,150.3,170.5,163.5,112.2,138.1,147.7,188.1
495.3,72.5,676.7,286.9,211.5,435.8,764.3,295.7,359
317.6,64.9,80,602.7,362.5,134.2,263.7,180.8,146.3
467.8,241.6,286.9,359.2,372.3,167.9,310.5,169,247.1
1772.3,632,861.8,1781.1,1447.9,561,1236.7,943.2,899.2
314.9,189.1,527.8,343,434.4,266.7,194.1,442.7,513.5
930.9,314.7,838.9,528.1,936.8,479.2,639.2,601.2,927.4
839.7,138,542.1,934.7,321.2,259.5,788.1,407,544.5
1062.5,529.7,2106.3,651.8,481.1,873,532.8,1146.2,1292
164.2,99.2,321.9,114.6,101.6,116.7,49.9,228.3,282.3
140.6,38.4,103.4,132.6,358.3,95.9,214.1,78.4,147.3
6337.6,3461.7,4567.1,4977.2,4425.4,4773.6,4984.7,4034.4,5177.6
330.1,216.9,454.9,410.7,563.3,284.8,233.1,345.9,486.2
919.9,223.9,849.4,614.2,228.8,94.9,1028.8,280,455.8
249.2,209,690.2,275.8,577.7,136.8,127.1,248.1,321.9
433.6,333.1,413.2,398,524.8,303.3,245.9,475.4,509.8
987.1,337.5,787.5,429.3,243.8,203.1,974.7,455.8,525.2
1307.8,767.8,2187,1068.6,543.5,702.1,620.5,1517.1,1911.3
343.6,311.4,122.6,498.1,401.9,155.4,173.2,437.4,493.6
79.3,180.9,146.4,96.3,72.9,160.9,94.6,80.6,63.4
361.4,197.7,338.5,386.3,317.9,289.9,284.3,280.3,273.4
209.1,199.6,204.9,285.3,504,246.1,153.7,894,740.6
218.3,351,808.5,327,397.5,351.7,165.8,372,365.2
187.1,133.4,103.4,174.7,316.8,221.3,99.9,205.9,265
4657.9,5081.4,3149.6,5187.1,4117.1,3350.5,2296.9,5046.4,6062.3
15176.1,7951.7,13282.2,6620.2,9640.3,7871.3,7731.2,15138.3,17119
42266.6,32307,62354.2,25888.7,70054.4,25696.1,8091.5,60128.6,29575
441.1,139.4,87,437.2,311,199.3,370.5,270.8,315.5
3646.1,1313.1,3120.6,4249.6,1108,7303.5,2510.2,2335.1,4549.9
319.2,88.7,46,338.3,195.7,192.7,333.2,267.9,263.8
256.9,74.7,64.6,310.3,166.4,69.5,202.2,178.6,181.6
577.6,504.5,422.2,857.4,497.8,1098.2,521.2,255,239.5
1349.5,844.9,174.4,1436.9,565.6,1268.3,1147,747.6,837.2
215.2,103.7,91.5,149.3,140,85.9,278,111.3,134.6
394.8,220.3,255.1,386.3,454.6,252.2,153.7,591.1,584.7
314.8,239.1,54.2,343.1,323.4,353,113.2,665.9,651
213.8,48.2,24,149.9,72.1,106.8,145.1,146.5,192.8
630.1,233.8,43.6,699.5,423.2,360.9,612.8,503.3,538.4
238.3,231,247.6,193.3,395.4,285.4,127.5,378.3,437
585.5,614.4,559.2,501.8,606.5,533.3,489.6,495.2,582.1
374.5,617.4,684.3,528.7,613.2,366.8,219.3,745.3,847.8
963.4,748.6,524.7,825.5,631.7,268.6,969.9,299.1,600.9
566.2,313,248.9,624.7,594.5,254.3,640.8,36.9,386.4
839,738.7,976.2,755.6,703,413,584.3,1026.1,1149.5
3575.5,1467.8,1316.3,3318,1949.4,1375.2,4575.3,1531.8,1580.2
153,134.5,108.4,71.9,105.7,108.8,70.1,196.3,76.9
516.6,310.5,190.4,178.2,594.2,111.9,118.5,248.5,555.6
482,453.4,970.4,494.2,561.4,356.5,220.9,7,828
958.2,392.9,99.5,290.8,985.4,538.7,629.7,956.6,1833.4
125.1,73.4,105,81.8,66.2,62.8,73.9,80.8,128.8
229.7,174.2,214.6,153.4,205,69,146.9,236,316
205.7,134.1,263.9,238.9,429.2,23.7,93.4,174.6,393.2
4681.6,4321.8,7097.9,4472,5632.7,4433.1,2781.5,5967,7602.4
153.4,229.9,119.8,263.6,240.1,234.3,125.1,430.5,348.7
246.6,147.2,79.2,163.7,175.8,181.1,194.2,170.1,153.9
94.2,100.6,101.7,138.2,85.8,102.5,155.1,92.9,130.1
554.8,287.9,469.5,309.2,287.6,227.8,219.2,492.5,430.7
383.8,264.1,422.1,331.3,339.2,289.4,373.7,275.2,337.7
280.1,208.8,187.8,249.6,470.1,245.4,491.3,243.6,274
789.8,432.2,493.1,628.4,587.7,365.8,436,551.2,592.5
862.3,537.1,638.1,694.5,747.4,635.6,711.1,468.3,540
471.4,380.1,547.6,237.5,573.1,583.8,266.6,322.6,593.1
739.5,618.3,1205.8,642.4,604.4,751.8,697.1,1165.6,1322.6
1882.9,626.7,686.4,1396.3,1181.8,789.2,2014.5,636.1,1336.7
1388.8,356.3,574.2,1433.1,687.9,388.4,1599.1,570.3,590.9
149.4,125.1,199.2,140.5,129.8,117.4,138.2,228.6,263.8
144.7,79.8,69.2,135.5,148,137.1,126,84.3,115.1
194.5,139.7,85.8,239,126.2,160.9,215.1,127.6,149.2
932.6,430.4,469.3,1075.9,420.2,202.9,966.8,417.6,491.7
108.7,63.6,80.8,92.6,85.1,85.1,81.3,123.3,110.4
6685.2,3195.3,3307,7227.1,3840.8,3612.9,7544.1,3907.9,3970.6
1085.6,502.3,416.3,1104.2,657,564.3,1256.3,437.1,548.6
311.4,114.5,159.3,294,899.8,333.1,326,160.6,176.3
212.1,144.7,115.2,285,212.5,192.7,194.8,173,181.8
136,109,185.1,145.5,129,167.3,127.9,212.9,187.8
91.8,88.3,148.9,130.2,79.5,86.9,134.2,137,133.3
835.8,386.1,313.8,785.8,488.1,465.2,924.5,366.7,515.1
3087.6,1635.8,1565.5,3111.2,2352,2148.7,1960.5,1400.8,1905.8
165.3,115.2,110.7,147.1,267,160.5,178.1,249.3,189.9
169.3,131.4,218.4,235.2,400.7,173,110.3,242,298.4
214.9,227,113.5,274.4,510,233.5,259.5,135.2,161.1
231.8,211.9,155.4,398.8,791.5,332.9,419.1,270.5,308.5
135.3,144.3,118.6,161.3,116.2,215.7,245.8,126.1,107.9
216.4,369.1,379.9,252.5,296.6,362.7,310.7,367.6,362.4
2096.4,1055.2,509.9,1421,1446.5,1832.7,1498.1,1453.5,1154.5
235.9,36.4,145.8,342.5,305.5,210.8,200.8,217.8,334.8
252.1,192,207.1,312.1,285.2,273.5,325.8,267.9,298.5
289.4,327.5,272.3,371.1,276.8,353.7,252.3,214.7,424.3
376.6,260.1,219.6,560.3,300.9,306.3,447.2,315.8,246.1
791.6,278.3,357.9,820.6,421.6,575.2,973.9,417.4,497.2
76.2,55.8,78,90.7,82.5,89.9,45.4,137.1,155.1
31.1,71.6,407.8,63,314.7,221.1,111.6,223.9,124.4
200,200.6,320,207.6,239.6,226.4,126.2,234.4,220
462.2,735.9,1015.7,473,952.6,847.3,430.3,836.1,1042.4
286.2,199,107.6,432.3,246,313.6,403.5,295.1,274.1
649.1,484.9,688.6,739,738.9,784.1,682,767.9,815.2
11694.7,10362,7224.5,12374.6,10782.9,8728.2,12886.8,7370.9,8868
768,572.4,72.7,644.3,788.1,508.7,1138.7,514.9,516.2
326.8,179.8,67.7,334.4,137.1,290.2,249.1,309.5,228.3
1494,986.1,298.5,1205.1,948.2,912.2,1372.6,1129.5,1247.6
1388.8,1213.6,717.3,530.2,1181.5,735.3,507.7,1315.5,2121.5
5317.4,2761.5,2572.6,4002.8,3104.7,3167.6,5113.1,2978.3,3338
303.4,215.3,272.3,333.7,479.8,333.7,263.5,332.7,358.2
163.5,123.2,76.6,165.5,150.5,138.1,119.7,176.4,151.7
501.6,816.6,981.6,937.2,822.4,729.1,889.5,816.5,1020
383.3,1260.2,1281,954.7,468.4,1589,1051.5,954.1,867.7
1900.2,817.1,188.2,1960.6,807.3,947.1,2450.8,975.7,938.6
747.2,361,180.3,911.6,513.4,458.8,1251.8,607.3,439.5
373.5,316.8,334.6,480.4,338.3,498,473.9,209.4,262.8
2577.9,1086.1,723.4,1714.1,1406.6,1127.8,3361.3,1134.1,1335.6
79.4,75.6,92.3,92.8,482.7,72.1,89.9,127.5,157.5
186.9,155.9,187.6,132,247,220.3,143.7,44.5,222.5
167.6,77.6,83.2,147.3,88.3,102.9,148.8,80.1,104.4
163.2,97.9,64.8,158.9,142,107.5,175.9,102.6,74.2
724.2,714.6,170.1,182.1,337,1119,1136.2,656,728
499.7,195.3,116.4,501.3,288.3,270.1,631.1,82.1,190.7
288.8,270.6,178.6,260.4,830.8,267.4,314.5,393.2,388.3
507.7,421.9,294.6,558.6,509.9,582.1,539.8,402.8,400
1129.1,1129.1,559.9,1305.7,802.1,965.1,1487.9,491.1,809.9
2865.5,1128.2,561.6,1280.2,1071.9,1360.1,4192.2,1643.3,428.1
98.4,165.6,136.8,200.9,184.3,194.4,192.8,189.2,155.4
2515.1,1470.9,989.1,2439.4,1554.9,1889.7,3122.2,1496.2,1590
459.3,413.4,398.8,663.5,293.8,709.5,442.8,776.2,553.7
539.5,485.5,147.4,118.3,436.5,659.4,492,178.7,221
2487.6,2721.4,3648.5,1748,3874.3,3317,1554.5,3283.7,3824.1
6052.2,5003.5,3860.2,3517,7784,4675.2,2853.9,7083,8611.8
95.4,110.5,45.5,61.2,86.7,188,40.5,122.8,28.1
