M.pos[37],4.55E-05,0.006742,4.53E-05,0,0,0,1001,22000
M.pos[38],0.997,0.05469,3.95E-04,1,1,1,1001,22000
M.pos[39],0.9955,0.06659,4.78E-04,1,1,1,1001,22000
M.pos[40],0.9908,0.09538,6.26E-04,1,1,1,1001,22000
M.pos[41],1,0.006742,4.53E-05,1,1,1,1001,22000
M.pos[42],0.9981,0.04365,3.00E-04,1,1,1,1001,22000
M.pos[43],0.267,0.4424,0.003044,0,0,1,1001,22000
M.pos[44],1,0,4.77E-13,1,1,1,1001,22000
M.pos[45],0.7598,0.4272,0.002794,0,1,1,1001,22000
M.pos[46],0.002727,0.05215,3.37E-04,0,0,0,1001,22000
M.pos[47],1,0.006742,4.53E-05,1,1,1,1001,22000
M.pos[48],0.8459,0.361,0.002464,0,1,1,1001,22000
M.pos[49],0.907,0.2904,0.001939,0,1,1,1001,22000
M.pos[50],0.07777,0.2678,0.001799,0,0,1,1001,22000
M.pos[51],0.679,0.4668,0.003312,0,1,1,1001,22000
M.pos[52],0.2991,0.4579,0.002886,0,0,1,1001,22000
M.pos[53],0.1247,0.3304,0.002189,0,0,1,1001,22000
M.pos[54],0.7474,0.4345,0.002974,0,1,1,1001,22000
M.pos[55],0.997,0.0551,3.63E-04,1,1,1,1001,22000
M.pos[56],0.6077,0.4883,0.003417,0,1,1,1001,22000
M.pos[57],0.4898,0.4999,0.003572,0,0,1,1001,22000
M.pos[58],0.7065,0.4553,0.003121,0,1,1,1001,22000
M.pos[59],0.9624,0.1903,0.001252,0,1,1,1001,22000
M.pos[60],0.6187,0.4857,0.003195,0,1,1,1001,22000
M.pos[61],0.935,0.2466,0.001624,0,1,1,1001,22000
M.pos[62],0.206,0.4044,0.002935,0,0,1,1001,22000
M.pos[63],0.9978,0.04666,2.98E-04,1,1,1,1001,22000
M.pos[64],0.9885,0.1066,7.82E-04,1,1,1,1001,22000
M.pos[65],0.2104,0.4076,0.002806,0,0,1,1001,22000
M.pos[66],0.8414,0.3653,0.002723,0,1,1,1001,22000
M.pos[67],0.1555,0.3624,0.002505,0,0,1,1001,22000
M.pos[68],0.6749,0.4684,0.003039,0,1,1,1001,22000
M.pos[69],0.801,0.3993,0.002826,0,1,1,1001,22000
M.pos[70],0.6483,0.4775,0.003113,0,1,1,1001,22000
M.pos[71],0.5519,0.4973,0.003136,0,1,1,1001,22000
M.pos[72],0.5566,0.4968,0.003491,0,1,1,1001,22000
M.pos[73],0.9878,0.1099,6.88E-04,1,1,1,1001,22000
M.pos[74],0.994,0.07723,5.09E-04,1,1,1,1001,22000
M.pos[75],0.044,0.2051,0.001361,0,0,1,1001,22000
M.pos[76],0.9345,0.2473,0.001653,0,1,1,1001,22000
M.pos[77],0.4335,0.4956,0.003175,0,0,1,1001,22000
M.pos[78],0.9908,0.09538,6.07E-04,1,1,1,1001,22000
M.pos[79],0.368,0.4823,0.003057,0,0,1,1001,22000
M.pos[80],0.8283,0.3771,0.002417,0,1,1,1001,22000
M.pos[81],0.9887,0.1058,6.94E-04,1,1,1,1001,22000
M.pos[82],0.3025,0.4594,0.002958,0,0,1,1001,22000
M.pos[83],0.2634,0.4405,0.002897,0,0,1,1001,22000
M.pos[84],0.6731,0.4691,0.003191,0,1,1,1001,22000
M.pos[85],0.998,0.04518,2.92E-04,1,1,1,1001,22000
M.pos[86],0.9903,0.09792,7.07E-04,1,1,1,1001,22000
M.pos[87],0.2786,0.4483,0.002984,0,0,1,1001,22000
M.pos[88],0.9951,0.06989,4.65E-04,1,1,1,1001,22000
M.pos[89],0.9043,0.2942,0.001936,0,1,1,1001,22000
M.pos[90],0.959,0.1982,0.001354,0,1,1,1001,22000
M.pos[91],0.4073,0.4913,0.003152,0,0,1,1001,22000
M.pos[92],0.08909,0.2849,0.002045,0,0,1,1001,22000
M.pos[93],0.9949,0.07148,4.87E-04,1,1,1,1001,22000
M.pos[94],0.9978,0.04714,3.14E-04,1,1,1,1001,22000
M.pos[95],0.7283,0.4448,0.003038,0,1,1,1001,22000
M.pos[96],0.9995,0.02236,1.47E-04,1,1,1,1001,22000
M.pos[97],0.4938,0.5,0.00337,0,0,1,1001,22000
M.pos[98],0.9995,0.02236,1.47E-04,1,1,1,1001,22000
M.pos[99],0.3402,0.4738,0.003261,0,0,1,1001,22000
M.pos[100],0.4844,0.4998,0.003537,0,0,1,1001,22000
M.pos[101],0.9999,0.01168,7.81E-05,1,1,1,1001,22000
M.pos[102],0.998,0.04468,3.12E-04,1,1,1,1001,22000
M.pos[103],0.06868,0.2529,0.001681,0,0,1,1001,22000
M.pos[104],0.9983,0.04098,2.75E-04,1,1,1,1001,22000
M.pos[105],0.9997,0.01651,1.10E-04,1,1,1,1001,22000
M.pos[106],0.9458,0.2265,0.001455,0,1,1,1001,22000
M.pos[107],0.8919,0.3106,0.001998,0,1,1,1001,22000
M.pos[108],0.6925,0.4614,0.003057,0,1,1,1001,22000
M.pos[109],0.9177,0.2748,0.001771,0,1,1,1001,22000
M.pos[110],0.01636,0.1269,8.22E-04,0,0,0,1001,22000
M.pos[111],0.3018,0.459,0.003037,0,0,1,1001,22000
M.pos[112],0.6475,0.4777,0.002992,0,1,1,1001,22000
M.pos[113],0.9587,0.1989,0.001284,0,1,1,1001,22000
M.pos[114],0.9818,0.1336,8.49E-04,1,1,1,1001,22000
M.pos[115],0.8791,0.326,0.002297,0,1,1,1001,22000
M.pos[116],0.7484,0.4339,0.002742,0,1,1,1001,22000
M.pos[117],0.9999,0.009534,6.39E-05,1,1,1,1001,22000
M.pos[118],0.5942,0.491,0.003596,0,1,1,1001,22000
M.pos[119],0.02623,0.1598,0.001017,0,0,1,1001,22000
M.pos[120],0.07541,0.2641,0.001723,0,0,1,1001,22000
M.pos[121],0.9015,0.2979,0.001972,0,1,1,1001,22000
M.pos[122],0.9992,0.02859,2.06E-04,1,1,1,1001,22000
M.pos[123],0.858,0.3491,0.00236,0,1,1,1001,22000
M.pos[124],0.7859,0.4102,0.002814,0,1,1,1001,22000
M.pos[125],0.9068,0.2907,0.001958,0,1,1,1001,22000
M.pos[126],0.985,0.1216,8.84E-04,1,1,1,1001,22000
M.pos[127],0.082,0.2744,0.001731,0,0,1,1001,22000
M.pos[128],0.9972,0.05301,3.57E-04,1,1,1,1001,22000
M.pos[129],0.7561,0.4294,0.002909,0,1,1,1001,22000
M.pos[130],0.8855,0.3184,0.002134,0,1,1,1001,22000
M.pos[131],0,0,4.77E-13,0,0,0,1001,22000
M.pos[132],0.7703,0.4206,0.002965,0,1,1,1001,22000
M.pos[133],0.2995,0.458,0.003228,0,0,1,1001,22000
M.pos[134],0.9956,0.06625,4.37E-04,1,1,1,1001,22000
M.pos[135],0.9709,0.1682,0.001139,0,1,1,1001,22000
M.pos[136],0.9377,0.2417,0.001577,0,1,1,1001,22000
M.pos[137],0.9567,0.2035,0.001353,0,1,1,1001,22000
M.pos[138],0.9299,0.2554,0.001721,0,1,1,1001,22000
M.pos[139],0.5475,0.4977,0.003426,0,1,1,1001,22000
M.pos[140],0.2558,0.4363,0.002716,0,0,1,1001,22000
M.pos[141],0.7028,0.457,0.00311,0,1,1,1001,22000
M.pos[142],0.2283,0.4197,0.002827,0,0,1,1001,22000
M.pos[143],0.7203,0.4488,0.00306,0,1,1,1001,22000
M.pos[144],0.9855,0.1197,7.97E-04,1,1,1,1001,22000
M.pos[145],0.4961,0.5,0.003228,0,0,1,1001,22000
M.pos[146],0.5261,0.4993,0.00317,0,1,1,1001,22000
M.pos[147],0.3238,0.4679,0.003202,0,0,1,1001,22000
M.pos[148],0.1582,0.3649,0.002562,0,0,1,1001,22000
M.pos[149],0.01336,0.1148,7.86E-04,0,0,0,1001,22000
M.pos[150],0.0165,0.1274,8.41E-04,0,0,0,1001,22000
M.pos[151],0.02036,0.1412,9.23E-04,0,0,0,1001,22000
M.pos[152],0.6508,0.4767,0.003188,0,1,1,1001,22000
M.pos[153],0.7249,0.4466,0.003192,0,1,1,1001,22000
M.pos[154],0.008727,0.09301,6.60E-04,0,0,0,1001,22000
M.pos[155],0.6329,0.482,0.003123,0,1,1,1001,22000
M.pos[156],0.821,0.3833,0.00263,0,1,1,1001,22000
M.pos[157],0.013,0.1133,7.60E-04,0,0,0,1001,22000
M.pos[158],0.7858,0.4103,0.002768,0,1,1,1001,22000
M.pos[159],0.8753,0.3304,0.002245,0,1,1,1001,22000
M.pos[160],0.9999,0.01168,7.81E-05,1,1,1,1001,22000
M.pos[161],0.01777,0.1321,8.07E-04,0,0,0,1001,22000
M.pos[162],0.6,0.4899,0.00353,0,1,1,1001,22000
M.pos[163],0.2913,0.4543,0.003058,0,0,1,1001,22000
M.pos[164],0.9365,0.2439,0.00161,0,1,1,1001,22000
M.pos[165],0.9958,0.06488,4.46E-04,1,1,1,1001,22000
M.pos[166],0.794,0.4044,0.002581,0,1,1,1001,22000
M.pos[167],0.656,0.475,0.00329,0,1,1,1001,22000
M.pos[168],0.5302,0.4991,0.003495,0,1,1,1001,22000
M.pos[169],0,0,4.77E-13,0,0,0,1001,22000
M.pos[170],3.64E-04,0.01907,1.42E-04,0,0,0,1001,22000
M.pos[171],0.02368,0.1521,0.001043,0,0,0,1001,22000
M.pos[172],0.925,0.2635,0.001638,0,1,1,1001,22000
M.pos[173],0.3051,0.4605,0.003062,0,0,1,1001,22000
M.pos[174],0.5885,0.4921,0.003251,0,1,1,1001,22000
M.pos[175],0.8396,0.3669,0.00251,0,1,1,1001,22000
M.pos[176],0.9771,0.1495,0.001019,1,1,1,1001,22000
M.pos[177],0.7771,0.4162,0.002638,0,1,1,1001,22000
M.pos[178],0.07327,0.2606,0.001647,0,0,1,1001,22000
M.pos[179],0.9902,0.0986,6.78E-04,1,1,1,1001,22000
M.pos[180],0.999,0.03088,2.08E-04,1,1,1,1001,22000
M.pos[181],0.9965,0.05944,4.19E-04,1,1,1,1001,22000
M.pos[182],0.9965,0.05944,3.99E-04,1,1,1,1001,22000
M.pos[183],0.9982,0.04207,3.01E-04,1,1,1,1001,22000
M.pos[184],0.7585,0.428,0.002845,0,1,1,1001,22000
M.pos[185],0.7167,0.4506,0.002835,0,1,1,1001,22000
M.pos[186],0.6727,0.4692,0.003067,0,1,1,1001,22000
M.pos[187],0.81,0.3923,0.002871,0,1,1,1001,22000
M.pos[188],0.3612,0.4804,0.003338,0,0,1,1001,22000
M.pos[189],0.2269,0.4188,0.002882,0,0,1,1001,22000
M.pos[190],4.55E-05,0.006742,4.53E-05,0,0,0,1001,22000
M.pos[191],0.9143,0.28,0.001716,0,1,1,1001,22000
M.pos[192],0.7711,0.4201,0.00287,0,1,1,1001,22000
M.pos[193],0.021,0.1434,1.00E-03,0,0,0,1001,22000
M.pos[194],0.9891,0.1037,6.73E-04,1,1,1,1001,22000
M.pos[195],0.9943,0.07516,4.70E-04,1,1,1,1001,22000
M.pos[196],0.6833,0.4652,0.003178,0,1,1,1001,22000
M.pos[197],0.9787,0.1443,9.56E-04,1,1,1,1001,22000
M.pos[198],0.998,0.04518,2.93E-04,1,1,1,1001,22000
M.pos[199],0.9658,0.1817,0.001234,0,1,1,1001,22000
M.pos[200],0.637,0.4809,0.003357,0,1,1,1001,22000
M.pos[201],0.5765,0.4941,0.002995,0,1,1,1001,22000
M.pos[202],0.9955,0.06659,4.60E-04,1,1,1,1001,22000
M.pos[203],0.4558,0.498,0.003381,0,0,1,1001,22000
M.pos[204],0.4424,0.4967,0.003322,0,0,1,1001,22000
M.pos[205],0.1225,0.3279,0.002262,0,0,1,1001,22000
M.pos[206],0.003818,0.06167,4.03E-04,0,0,0,1001,22000
M.pos[207],0.496,0.5,0.003526,0,0,1,1001,22000
M.pos[208],0.8049,0.3963,0.002573,0,1,1,1001,22000
M.pos[209],0.9957,0.06557,4.27E-04,1,1,1,1001,22000
M.pos[210],0.937,0.243,0.001575,0,1,1,1001,22000
M.pos[211],0.9227,0.267,0.001906,0,1,1,1001,22000
M.pos[212],0.9826,0.1306,9.01E-04,1,1,1,1001,22000
M.pos[213],0.9634,0.1879,0.001277,0,1,1,1001,22000
M.pos[214],0.9636,0.1872,0.00136,0,1,1,1001,22000
M.pos[215],0.002364,0.04856,3.25E-04,0,0,0,1001,22000
M.pos[216],0.9985,0.0387,2.57E-04,1,1,1,1001,22000
M.pos[217],0.639,0.4803,0.00316,0,1,1,1001,22000
M.pos[218],0.5112,0.4999,0.003409,0,1,1,1001,22000
M.pos[219],0.7215,0.4483,0.00319,0,1,1,1001,22000
M.pos[220],0.01064,0.1026,7.36E-04,0,0,0,1001,22000
M.pos[221],0.3959,0.489,0.003075,0,0,1,1001,22000
M.pos[222],0.7663,0.4232,0.003209,0,1,1,1001,22000
M.pos[223],0.8002,0.3998,0.002618,0,1,1,1001,22000
M.pos[224],0.2239,0.4169,0.002687,0,0,1,1001,22000
M.pos[225],0.01591,0.1251,8.76E-04,0,0,0,1001,22000
M.pos[226],0.06668,0.2495,0.001682,0,0,1,1001,22000
M.pos[227],0.05414,0.2263,0.001625,0,0,1,1001,22000
M.pos[228],0.9826,0.1306,8.70E-04,1,1,1,1001,22000
M.pos[229],0.8184,0.3855,0.002537,0,1,1,1001,22000
M.pos[230],0.8049,0.3963,0.002458,0,1,1,1001,22000
M.pos[231],0.3754,0.4842,0.003402,0,0,1,1001,22000
M.pos[232],0.693,0.4613,0.003037,0,1,1,1001,22000
M.pos[233],0.09923,0.299,0.002103,0,0,1,1001,22000
M.pos[234],0.8165,0.387,0.002469,0,1,1,1001,22000
M.pos[235],0.4491,0.4974,0.003499,0,0,1,1001,22000
M.pos[236],0.02509,0.1564,9.88E-04,0,0,1,1001,22000
M.pos[237],0.0265,0.1606,0.00108,0,0,1,1001,22000
M.pos[238],0.275,0.4465,0.002887,0,0,1,1001,22000
M.pos[239],0.6943,0.4607,0.003115,0,1,1,1001,22000
M.pos[240],0.745,0.4359,0.002844,0,1,1,1001,22000
M.pos[241],0.3291,0.4699,0.003163,0,0,1,1001,22000
M.pos[242],0.64,0.48,0.003359,0,1,1,1001,22000
M.pos[243],0.1228,0.3282,0.002201,0,0,1,1001,22000
M.pos[244],0.9381,0.2409,0.001749,0,1,1,1001,22000
M.pos[245],0.9551,0.207,0.00137,0,1,1,1001,22000
M.pos[246],0.9045,0.2939,0.001782,0,1,1,1001,22000
M.pos[247],0.5818,0.4933,0.003553,0,1,1,1001,22000
M.pos[248],0.6761,0.468,0.003295,0,1,1,1001,22000
M.pos[249],0.9751,0.1557,0.001044,1,1,1,1001,22000
M.pos[250],0.5035,0.5,0.003364,0,1,1,1001,22000
M.pos[251],0.982,0.133,9.04E-04,1,1,1,1001,22000
M.pos[252],0.4895,0.4999,0.003165,0,0,1,1001,22000
M.pos[253],0.9149,0.279,0.001883,0,1,1,1001,22000
M.pos[254],0.1167,0.321,0.002336,0,0,1,1001,22000
M.pos[255],0.3107,0.4628,0.002985,0,0,1,1001,22000
M.pos[256],0.01673,0.1282,8.23E-04,0,0,0,1001,22000
M.pos[257],0.8304,0.3753,0.002366,0,1,1,1001,22000
M.pos[258],0.846,0.3609,0.002622,0,1,1,1001,22000
M.pos[259],0.9275,0.2593,0.001781,0,1,1,1001,22000
M.pos[260],0.02273,0.149,9.74E-04,0,0,0,1001,22000
M.pos[261],0.01495,0.1214,8.08E-04,0,0,0,1001,22000
M.pos[262],0.8217,0.3828,0.002369,0,1,1,1001,22000
M.pos[263],0.6209,0.4852,0.003569,0,1,1,1001,22000
M.pos[264],0.7134,0.4522,0.002974,0,1,1,1001,22000
M.pos[265],0.7549,0.4302,0.003014,0,1,1,1001,22000
M.pos[266],0.08268,0.2754,0.00187,0,0,1,1001,22000
M.pos[267],0.3638,0.4811,0.003241,0,0,1,1001,22000
M.pos[268],0.136,0.3428,0.002241,0,0,1,1001,22000
M.pos[269],0.08077,0.2725,0.001827,0,0,1,1001,22000
M.pos[270],0.9987,0.03628,2.54E-04,1,1,1,1001,22000
M.pos[271],0.8659,0.3408,0.002359,0,1,1,1001,22000
M.pos[272],0.003955,0.06276,4.29E-04,0,0,0,1001,22000
M.pos[273],0.1709,0.3764,0.002318,0,0,1,1001,22000
M.pos[274],0.9719,0.1652,0.001138,0,1,1,1001,22000
M.pos[275],0.169,0.3748,0.002572,0,0,1,1001,22000
M.pos[276],0.3314,0.4707,0.002954,0,0,1,1001,22000
M.pos[277],0.2547,0.4357,0.002773,0,0,1,1001,22000
M.pos[278],0.752,0.4319,0.002663,0,1,1,1001,22000
M.pos[279],0.9945,0.07365,4.93E-04,1,1,1,1001,22000
M.pos[280],0.08018,0.2716,0.001861,0,0,1,1001,22000
M.pos[281],0.5759,0.4942,0.003057,0,1,1,1001,22000
M.pos[282],0.684,0.4649,0.003192,0,1,1,1001,22000
M.pos[283],0.906,0.2918,0.00193,0,1,1,1001,22000
M.pos[284],0.797,0.4023,0.002557,0,1,1,1001,22000
M.pos[285],0.04895,0.2158,0.001274,0,0,1,1001,22000
M.pos[286],0.2151,0.4109,0.00269,0,0,1,1001,22000
M.pos[287],0.1234,0.3289,0.002197,0,0,1,1001,22000
M.pos[288],0.03414,0.1816,0.001266,0,0,1,1001,22000
M.pos[289],0.1383,0.3452,0.002391,0,0,1,1001,22000
M.pos[290],0.3659,0.4817,0.003281,0,0,1,1001,22000
M.pos[291],0.05236,0.2228,0.001429,0,0,1,1001,22000
M.pos[292],0.7134,0.4522,0.003271,0,1,1,1001,22000
M.pos[293],0.4668,0.4989,0.003492,0,0,1,1001,22000
M.pos[294],0.004136,0.06418,4.26E-04,0,0,0,1001,22000
M.pos[295],0.01795,0.1328,8.78E-04,0,0,0,1001,22000
M.pos[296],0.001091,0.03301,2.19E-04,0,0,0,1001,22000
M.pos[297],0.7125,0.4526,0.002849,0,1,1,1001,22000
M.pos[298],1,0.006742,4.57E-05,1,1,1,1001,22000
M.pos[299],0.5883,0.4921,0.003041,0,1,1,1001,22000
M.pos[300],0.4507,0.4976,0.003463,0,0,1,1001,22000
M.pos[301],1.82E-04,0.01348,9.02E-05,0,0,0,1001,22000
M.pos[302],0.9027,0.2963,0.00171,0,1,1,1001,22000
M.pos[303],0.4275,0.4947,0.003319,0,0,1,1001,22000
M.pos[304],0.8165,0.3871,0.00236,0,1,1,1001,22000
M.pos[305],0.06127,0.2398,0.001704,0,0,1,1001,22000
M.pos[306],0,0,4.77E-13,0,0,0,1001,22000
M.pos[307],9.55E-04,0.03088,1.98E-04,0,0,0,1001,22000
M.pos[308],0.9607,0.1942,0.00127,0,1,1,1001,22000
M.pos[309],0.5766,0.4941,0.003438,0,1,1,1001,22000
M.pos[310],6.82E-04,0.0261,1.70E-04,0,0,0,1001,22000
M.pos[311],0.914,0.2804,0.001846,0,1,1,1001,22000
M.pos[312],0.559,0.4965,0.003574,0,1,1,1001,22000
M.pos[313],0.9118,0.2836,0.001912,0,1,1,1001,22000
M.pos[314],0.9935,0.08008,5.07E-04,1,1,1,1001,22000
M.pos[315],0.8373,0.3691,0.002383,0,1,1,1001,22000
M.pos[316],0.9987,0.03565,2.24E-04,1,1,1,1001,22000
M.pos[317],0.8603,0.3467,0.002516,0,1,1,1001,22000
M.pos[318],0.9832,0.1284,8.59E-04,1,1,1,1001,22000
M.pos[319],0.9963,0.06094,4.41E-04,1,1,1,1001,22000
M.pos[320],0.8025,0.3981,0.002575,0,1,1,1001,22000
M.pos[321],0.9035,0.2952,0.002112,0,1,1,1001,22000
M.pos[322],0.4749,0.4994,0.003426,0,0,1,1001,22000
M.pos[323],0.1847,0.388,0.002699,0,0,1,1001,22000
M.pos[324],0.9348,0.2469,0.001613,0,1,1,1001,22000
M.pos[325],0.9381,0.241,0.001575,0,1,1,1001,22000
M.pos[326],0.9002,0.2997,0.002084,0,1,1,1001,22000
M.pos[327],0.2544,0.4355,0.003097,0,0,1,1001,22000
M.pos[328],0.9933,0.08174,5.68E-04,1,1,1,1001,22000
M.pos[329],0.823,0.3817,0.002794,0,1,1,1001,22000
M.pos[330],0.5999,0.4899,0.003031,0,1,1,1001,22000
M.pos[331],0.098,0.2973,0.002012,0,0,1,1001,22000
M.pos[332],0.9712,0.1673,0.00116,0,1,1,1001,22000
M.pos[333],0.9882,0.1079,7.22E-04,1,1,1,1001,22000
M.pos[334],0.9771,0.1495,9.97E-04,1,1,1,1001,22000
M.pos[335],0.7151,0.4513,0.003168,0,1,1,1001,22000
M.pos[336],0.9446,0.2287,0.001413,0,1,1,1001,22000
M.pos[337],0.9184,0.2738,0.001741,0,1,1,1001,22000
M.pos[338],0.675,0.4684,0.003111,0,1,1,1001,22000
M.pos[339],0.5428,0.4982,0.003512,0,1,1,1001,22000
M.pos[340],0.4513,0.4976,0.003354,0,0,1,1001,22000
M.pos[341],0.9404,0.2367,0.00137,0,1,1,1001,22000
M.pos[342],0.994,0.07752,5.48E-04,1,1,1,1001,22000
M.pos[343],0.6551,0.4753,0.003095,0,1,1,1001,22000
M.pos[344],0.03232,0.1768,0.001173,0,0,1,1001,22000
M.pos[345],0.9972,0.05301,3.52E-04,1,1,1,1001,22000
M.pos[346],0.9903,0.09815,6.34E-04,1,1,1,1001,22000
M.pos[347],0.9225,0.2674,0.001941,0,1,1,1001,22000
M.pos[348],0.6178,0.4859,0.003142,0,1,1,1001,22000
M.pos[349],0.7233,0.4474,0.003098,0,1,1,1001,22000
M.pos[350],0.001409,0.03751,2.59E-04,0,0,0,1001,22000
M.pos[351],0.9775,0.1483,0.00101,1,1,1,1001,22000
M.pos[352],0.804,0.3969,0.002772,0,1,1,1001,22000
M.pos[353],0.6425,0.4793,0.003121,0,1,1,1001,22000
M.pos[354],0.9991,0.02937,1.89E-04,1,1,1,1001,22000
M.pos[355],0.9918,0.09008,5.64E-04,1,1,1,1001,22000
M.pos[356],0.006318,0.07924,5.45E-04,0,0,0,1001,22000
M.pos[357],0.284,0.4509,0.003146,0,0,1,1001,22000
M.pos[358],0.417,0.4931,0.003303,0,0,1,1001,22000
M.pos[359],0.4047,0.4908,0.003173,0,0,1,1001,22000
M.pos[360],0.965,0.1837,0.001345,0,1,1,1001,22000
M.pos[361],0.9857,0.1186,7.87E-04,1,1,1,1001,22000
M.pos[362],0.9715,0.1664,0.001153,0,1,1,1001,22000
M.pos[363],0.9913,0.09277,6.46E-04,1,1,1,1001,22000
M.pos[364],0.4479,0.4973,0.003079,0,0,1,1001,22000
M.pos[365],0.008955,0.0942,6.44E-04,0,0,0,1001,22000
M.pos[366],0.1856,0.3888,0.002515,0,0,1,1001,22000
M.pos[367],0.9365,0.2438,0.001652,0,1,1,1001,22000
M.pos[368],0.4422,0.4967,0.003439,0,0,1,1001,22000
M.pos[369],0.1238,0.3293,0.002083,0,0,1,1001,22000
M.pos[370],0.3019,0.4591,0.003022,0,0,1,1001,22000
M.pos[371],0.9271,0.2599,0.001787,0,1,1,1001,22000
M.pos[372],0.8068,0.3948,0.002885,0,1,1,1001,22000
M.pos[373],0.02032,0.1411,9.18E-04,0,0,0,1001,22000
M.pos[374],0.02964,0.1696,0.001171,0,0,1,1001,22000
M.pos[375],0.5982,0.4903,0.003135,0,1,1,1001,22000
M.pos[376],0.9888,0.1054,7.06E-04,1,1,1,1001,22000
M.pos[377],0.7654,0.4238,0.002994,0,1,1,1001,22000
M.pos[378],0.02114,0.1438,9.68E-04,0,0,0,1001,22000
M.pos[379],0.985,0.1214,8.23E-04,1,1,1,1001,22000
M.pos[380],0.8251,0.3799,0.002558,0,1,1,1001,22000
M.pos[381],0.9001,0.2998,0.001851,0,1,1,1001,22000
M.pos[382],0.06509,0.2467,0.001773,0,0,1,1001,22000
M.pos[383],0.8501,0.357,0.002463,0,1,1,1001,22000
M.pos[384],0.7427,0.4372,0.002964,0,1,1,1001,22000
M.pos[385],0.1072,0.3094,0.002137,0,0,1,1001,22000
M.pos[386],1.36E-04,0.01168,7.81E-05,0,0,0,1001,22000
M.pos[387],0.9255,0.2626,0.001716,0,1,1,1001,22000
M.pos[388],0.8968,0.3042,0.001811,0,1,1,1001,22000
M.pos[389],0.9952,0.06892,4.48E-04,1,1,1,1001,22000
M.pos[390],0.5965,0.4906,0.003177,0,1,1,1001,22000
M.pos[391],0.6655,0.4718,0.003255,0,1,1,1001,22000
M.pos[392],0.7652,0.4239,0.002947,0,1,1,1001,22000
M.pos[393],0.05359,0.2252,0.00149,0,0,1,1001,22000
M.pos[394],0.062,0.2412,0.001646,0,0,1,1001,22000
M.pos[395],1.82E-04,0.01348,8.99E-05,0,0,0,1001,22000
M.pos[396],0,0,4.77E-13,0,0,0,1001,22000
M.pos[397],0.2084,0.4062,0.00275,0,0,1,1001,22000
M.pos[398],0.07273,0.2597,0.001841,0,0,1,1001,22000
M.pos[399],0.01623,0.1263,8.35E-04,0,0,0,1001,22000
M.pos[400],0.002455,0.04948,3.29E-04,0,0,0,1001,22000
M.pos[401],0.4038,0.4907,0.002986,0,0,1,1001,22000
M.pos[402],0.999,0.03088,2.18E-04,1,1,1,1001,22000
M.pos[403],9.09E-05,0.009534,6.39E-05,0,0,0,1001,22000
M.pos[404],0.9676,0.177,0.001087,0,1,1,1001,22000
M.pos[405],0.3034,0.4597,0.003375,0,0,1,1001,22000
M.pos[406],0.3687,0.4825,0.003146,0,0,1,1001,22000
M.pos[407],0.04068,0.1976,0.001395,0,0,1,1001,22000
M.pos[408],0.9918,0.09008,5.49E-04,1,1,1,1001,22000
